neuroendocrine cell (561)	chromogranin A, synaptophysin, INSM1
M cell (562)
B cell (563)	CD21, CD19, CD20, CD79a
CD4+ T cell (564)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (565)	CD4, FOXP3, CD25
CD8+ T cell (566)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (567)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (568)	CD56, CD57, CD11c, NKG2D
ILF lymphatic endothelium (569)	LYVE-1
ILV high endothelial venule endothelium (570)	MADCAM1
B cell (571)	CD21, CD19, CD20, CD79a
plasma cell (572)	CD138
CD4+ T cell (573)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (574)	CD4, FOXP3, CD25
CD8+ T cell (575)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (576)	HLA-DR, CD163, CD206, CD11b, CD68
eosinophil (577)	CD11b, CD294
mast cell (578)	CD117, MCT
neutrophil (normally intravascular only) (579)	CD15, CD16
NK cell (580)	CD56, CD57, CD11c, NKG2D
dendritic cell (581)	HLA-DR, CD11c, CD123
innate lymphoid cell (582)	CD127, CD117, CD161
fibroblast (583)	Col6A1, Col6A2
nerve (584)	PDL1, CD56, PGP9.5
capillary endothelium (585)	CD31, CD34, CD36
lymphatic endothelium (586)	CD31, podoplanin
pericyte (587)	PDGFRB
adipocyte (588)	S100
fibroblast (589)	Col6A1, Col6A2
nerve (590)	S100, SOX10, PGP9.5
arteriole endothelium (591)	CD31, CD34, CD36
venule endothelium (592)	CD31, CD34, CD36
lymphatic endothelium (593)	CD31, podoplanin
pericyte (594)	PDGFRB
CD4+ T cell (595)	CD3, CD7, CD2, CD5, CD4
regulatory CD4+ T cell (596)	CD4, FOXP3, CD25
CD8+ T cell (597)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (598)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (599)	CD56, CD57, CD11c, NKG2D
dendritic cell (600)	HLA-DR, CD11c, CD123
ILF lymphatic endothelium (601)	LYVE-1
ILV high endothelial venule endothelium (602)	MADCAM1
pericyte (603)	PDGFRB
M cell (604)
B cell (605)	CD21, CD19, CD20, CD79a
nerve (606)	S100, SOX10, PGP9.5
ganglion (607)	peripherin, MAP-2
nerve (608)	S100, SOX10, PGP9.5
ganglion (609)	peripherin, MAP-2
nerve (610)	S100, SOX10, PGP9.5
ganglion (611)	peripherin, MAP-2
interstitial cell of Cajal (612)	CD117, CD34
muscle (613)	aSMA, smoothelin
fibroblast (614)	Col6A1, Col6A2
nerve (615)	S100, SOX10, PGP9.5
arteriole endothelium (616)	CD31, CD34, CD36
venule endothelium (617)	CD31, CD34, CD36
lymphatic endothelium (618)	CD31, podoplanin
pericyte (619)	PDGFRB
interstitial cell of Cajal (620)	CD117, CD34
ganglion (621)	peripherin, MAP-2
nerve (622)	S100, SOX10, PGP9.5
fibroblast (623)	Col6A1, Col6A2
arteriole endothelium (624)	CD31, CD34, CD36
venule endothelium (625)	CD31, CD34, CD36
lymphatic endothelium (626)	PDL1, CD56, PGP9.5
pericyte (627)	PDGFRB
muscle (628)	aSMA, smoothelin
fibroblast (629)	Col6A1, Col6A2
nerve (630)	S100, SOX10, PGP9.5
arteriole endothelium (631)	CD31, CD34, CD36
venule endothelium (632)	CD31, CD34, CD36
lymphatic endothelium (633)	CD31, podoplanin
pericyte (634)	CD31
fibroblast (635)	Col6A1, Col6A2
nerve (636)	S100, SOX10, PGP9.5
arteriole endothelium (637)	CD31, CD34, CD36
venule endothelium (638)	CD31, CD34, CD36
lymphatic endothelium (639)	CD31, podoplanin
adipocyte (640)	S100
pericyte (641)	PDGFRB
smooth muscle (642)	aSMA
smooth muscle (643)	aSMA
smooth muscle (644)	aSMA
mesothelial cell (645)	keratin 8, keratin 18, calretinin
absorptive (646)	keratin 20, BEST4
goblet (647)	keratin 20, MUC2
epithelial stem cell (648)	RGMB, SOX9, CD44, Lgr5, LRIG1, SMOC2
Paneth (649)	defensin alpha 5
neuroendocrine (650)	chromogranin A, synaptophysin, INSM1, INSL5
absorptive (651)	keratin 20, BEST4
goblet (652)	keratin 20, MUC2
transient amplifying cell (653)	keratin 20
tuft cell (654)	keratin 20, DCLK1, TRPM5, POU2F3, PTGS1
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (655)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (656)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (657)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (658)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (659)	CD3, CD7, CD2, CD5, CD3-TCR
eosinophil (660)	CD11b, CD294
subepithelial membrane (661)	aSMA
pericryptal fibroblastic sheath (662)	aSMA
capillary endothelium (663)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (664)	PECAM1/CD31, podoplanin
pericyte (665)	PDGFRB
myofibroblast (666)	aSMA
fibroblast (667)	Col6A1, Col6A2
nerve/schwann cell (668)	S100, CD56, PGP9.5
ganglion (669)	peripherin, MAP-2
neuroendocrine cell (670)	chromogranin A, synaptophysin, INSM1
M cell (671)
B cell (672)	CD21, CD19, CD20, CD79a
CD4+ T cell (673)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (674)	CD4, FOXP3, CD25
CD8+ T cell (675)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (676)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (677)	CD56, CD57, CD11c, NKG2D
ILF lymphatic endothelium (678)	LYVE-1
ILV high endothelial venule endothelium (679)	MADCAM1
B cell (680)	CD21, CD19, CD20, CD79a
plasma cell (681)	CD138
CD4+ T cell (682)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (683)	CD4, FOXP3, CD25
CD8+ T cell (684)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (685)	HLA-DR, CD163, CD206, CD11b, CD68
eosinophil (686)	CD11b, CD294
mast cell (687)	CD117, MCT
neutrophil (normally intravascular only) (688)	CD15, CD16
NK cell (689)	CD56, CD57, CD11c, NKG2D
dendritic cell (690)	HLA-DR, CD11c, CD123
innate lymphoid cell (691)	CD127, CD117, CD161
fibroblast (692)	Col6A1, Col6A2
nerve (693)	PDL1, CD56, PGP9.5
capillary endothelium (694)	CD31, CD34, CD36
lymphatic endothelium (695)	CD31, podoplanin
pericyte (696)	PDGFRB
adipocyte (697)	S100
fibroblast (698)	Col6A1, Col6A2
nerve (699)	S100, SOX10, PGP9.5
arteriole endothelium (700)	CD31, CD34, CD36
venule endothelium (701)	CD31, CD34, CD36
lymphatic endothelium (702)	CD31, podoplanin
pericyte (703)	PDGFRB
CD4+ T cell (704)	CD3, CD7, CD2, CD5, CD4
regulatory CD4+ T cell (705)	CD4, FOXP3, CD25
CD8+ T cell (706)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (707)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (708)	CD56, CD57, CD11c, NKG2D
dendritic cell (709)	HLA-DR, CD11c, CD123
ILF lymphatic endothelium (710)	LYVE-1
ILV high endothelial venule endothelium (711)	MADCAM1
pericyte (712)	PDGFRB
M cell (713)
B cell (714)	CD21, CD19, CD20, CD79a
nerve (715)	S100, SOX10, PGP9.5
ganglion (716)	peripherin, MAP-2
nerve (717)	S100, SOX10, PGP9.5
ganglion (718)	peripherin, MAP-2
nerve (719)	S100, SOX10, PGP9.5
ganglion (720)	peripherin, MAP-2
interstitial cell of Cajal (721)	CD117, CD34
muscle (722)	aSMA, smoothelin
fibroblast (723)	Col6A1, Col6A2
nerve (724)	S100, SOX10, PGP9.5
arteriole endothelium (725)	CD31, CD34, CD36
venule endothelium (726)	CD31, CD34, CD36
lymphatic endothelium (727)	CD31, podoplanin
pericyte (728)	PDGFRB
interstitial cell of Cajal (729)	CD117, CD34
ganglion (730)	peripherin, MAP-2
nerve (731)	S100, SOX10, PGP9.5
fibroblast (732)	Col6A1, Col6A2
arteriole endothelium (733)	CD31, CD34, CD36
venule endothelium (734)	CD31, CD34, CD36
lymphatic endothelium (735)	PDL1, CD56, PGP9.5
pericyte (736)	PDGFRB
muscle (737)	aSMA, smoothelin
fibroblast (738)	Col6A1, Col6A2
nerve (739)	S100, SOX10, PGP9.5
arteriole endothelium (740)	CD31, CD34, CD36
venule endothelium (741)	CD31, CD34, CD36
lymphatic endothelium (742)	CD31, podoplanin
pericyte (743)	CD31
fibroblast (744)	Col6A1, Col6A2
nerve (745)	S100, SOX10, PGP9.5
arteriole endothelium (746)	CD31, CD34, CD36
venule endothelium (747)	CD31, CD34, CD36
lymphatic endothelium (748)	CD31, podoplanin
adipocyte (749)	S100
pericyte (750)	PDGFRB
smooth muscle (751)	aSMA
smooth muscle (752)	aSMA
smooth muscle (753)	aSMA
mesothelial cell (754)	keratin 8, keratin 18, calretinin
absorptive (755)	keratin 20, BEST4
goblet (756)	keratin 20, MUC2
epithelial stem cell (757)	RGMB, SOX9, CD44, Lgr5, LRIG1, SMOC2
Paneth (758)	defensin alpha 5
neuroendocrine (759)	chromogranin A, synaptophysin, INSM1, INSL5
absorptive (760)	keratin 20, BEST4
goblet (761)	keratin 20, MUC2
transient amplifying cell (762)	keratin 20
tuft cell (763)	keratin 20, DCLK1, TRPM5, POU2F3, PTGS1
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (764)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (765)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (766)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (767)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (768)	CD3, CD7, CD2, CD5, CD3-TCR
eosinophil (769)	CD11b, CD294
subepithelial membrane (770)	aSMA
pericryptal fibroblastic sheath (771)	aSMA
capillary endothelium (772)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (773)	PECAM1/CD31, podoplanin
pericyte (774)	PDGFRB
myofibroblast (775)	aSMA
fibroblast (776)	Col6A1, Col6A2
nerve/schwann cell (777)	S100, CD56, PGP9.5
ganglion (778)	peripherin, MAP-2
neuroendocrine cell (779)	chromogranin A, synaptophysin, INSM1
M cell (780)
B cell (781)	CD21, CD19, CD20, CD79a
CD4+ T cell (782)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (783)	CD4, FOXP3, CD25
CD8+ T cell (784)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (785)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (786)	CD56, CD57, CD11c, NKG2D
ILF lymphatic endothelium (787)	LYVE-1
ILV high endothelial venule endothelium (788)	MADCAM1
B cell (789)	CD21, CD19, CD20, CD79a
plasma cell (790)	CD138
CD4+ T cell (791)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (792)	CD4, FOXP3, CD25
CD8+ T cell (793)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (794)	HLA-DR, CD163, CD206, CD11b, CD68
eosinophil (795)	CD11b, CD294
mast cell (796)	CD117, MCT
neutrophil (normally intravascular only) (797)	CD15, CD16
NK cell (798)	CD56, CD57, CD11c, NKG2D
dendritic cell (799)	HLA-DR, CD11c, CD123
innate lymphoid cell (800)	CD127, CD117, CD161
fibroblast (801)	Col6A1, Col6A2
nerve (802)	PDL1, CD56, PGP9.5
capillary endothelium (803)	CD31, CD34, CD36
lymphatic endothelium (804)	CD31, podoplanin
pericyte (805)	PDGFRB
adipocyte (806)	S100
fibroblast (807)	Col6A1, Col6A2
nerve (808)	S100, SOX10, PGP9.5
arteriole endothelium (809)	CD31, CD34, CD36
venule endothelium (810)	CD31, CD34, CD36
lymphatic endothelium (811)	CD31, podoplanin
pericyte (812)	PDGFRB
CD4+ T cell (813)	CD3, CD7, CD2, CD5, CD4
regulatory CD4+ T cell (814)	CD4, FOXP3, CD25
CD8+ T cell (815)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (816)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (817)	CD56, CD57, CD11c, NKG2D
dendritic cell (818)	HLA-DR, CD11c, CD123
ILF lymphatic endothelium (819)	LYVE-1
ILV high endothelial venule endothelium (820)	MADCAM1
pericyte (821)	PDGFRB
M cell (822)
B cell (823)	CD21, CD19, CD20, CD79a
nerve (824)	S100, SOX10, PGP9.5
ganglion (825)	peripherin, MAP-2
nerve (826)	S100, SOX10, PGP9.5
ganglion (827)	peripherin, MAP-2
nerve (828)	S100, SOX10, PGP9.5
ganglion (829)	peripherin, MAP-2
interstitial cell of Cajal (830)	CD117, CD34
muscle (831)	aSMA, smoothelin
fibroblast (832)	Col6A1, Col6A2
nerve (833)	S100, SOX10, PGP9.5
arteriole endothelium (834)	CD31, CD34, CD36
venule endothelium (835)	CD31, CD34, CD36
lymphatic endothelium (836)	CD31, podoplanin
pericyte (837)	PDGFRB
interstitial cell of Cajal (838)	CD117, CD34
ganglion (839)	peripherin, MAP-2
nerve (840)	S100, SOX10, PGP9.5
fibroblast (841)	Col6A1, Col6A2
arteriole endothelium (842)	CD31, CD34, CD36
venule endothelium (843)	CD31, CD34, CD36
lymphatic endothelium (844)	PDL1, CD56, PGP9.5
pericyte (845)	PDGFRB
muscle (846)	aSMA, smoothelin
fibroblast (847)	Col6A1, Col6A2
nerve (848)	S100, SOX10, PGP9.5
arteriole endothelium (849)	CD31, CD34, CD36
venule endothelium (850)	CD31, CD34, CD36
lymphatic endothelium (851)	CD31, podoplanin
pericyte (852)	CD31
fibroblast (853)	Col6A1, Col6A2
nerve (854)	S100, SOX10, PGP9.5
arteriole endothelium (855)	CD31, CD34, CD36
venule endothelium (856)	CD31, CD34, CD36
lymphatic endothelium (857)	CD31, podoplanin
adipocyte (858)	S100
pericyte (859)	PDGFRB
smooth muscle (860)	aSMA
smooth muscle (861)	aSMA
smooth muscle (862)	aSMA
mesothelial cell (863)	keratin 8, keratin 18, calretinin
absorptive (864)	keratin 20, BEST4
goblet (865)	keratin 20, MUC2
epithelial stem cell (866)	RGMB, SOX9, CD44, Lgr5, LRIG1, SMOC2
Paneth (867)	defensin alpha 5
neuroendocrine (868)	chromogranin A, synaptophysin, INSM1, INSL5
absorptive (869)	keratin 20, BEST4
goblet (870)	keratin 20, MUC2
transient amplifying cell (871)	keratin 20
tuft cell (872)	keratin 20, DCLK1, TRPM5, POU2F3, PTGS1
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (873)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (874)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (875)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (876)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (877)	CD3, CD7, CD2, CD5, CD3-TCR
eosinophil (878)	CD11b, CD294
subepithelial membrane (879)	aSMA
pericryptal fibroblastic sheath (880)	aSMA
capillary endothelium (881)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (882)	PECAM1/CD31, podoplanin
pericyte (883)	PDGFRB
myofibroblast (884)	aSMA
fibroblast (885)	Col6A1, Col6A2
nerve/schwann cell (886)	S100, CD56, PGP9.5
ganglion (887)	peripherin, MAP-2
neuroendocrine cell (888)	chromogranin A, synaptophysin, INSM1
M cell (889)
B cell (890)	CD21, CD19, CD20, CD79a
CD4+ T cell (891)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (892)	CD4, FOXP3, CD25
CD8+ T cell (893)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (894)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (895)	CD56, CD57, CD11c, NKG2D
ILF lymphatic endothelium (896)	LYVE-1
ILV high endothelial venule endothelium (897)	MADCAM1
B cell (898)	CD21, CD19, CD20, CD79a
plasma cell (899)	CD138
CD4+ T cell (900)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (901)	CD4, FOXP3, CD25
CD8+ T cell (902)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (903)	HLA-DR, CD163, CD206, CD11b, CD68
eosinophil (904)	CD11b, CD294
mast cell (905)	CD117, MCT
neutrophil (normally intravascular only) (906)	CD15, CD16
NK cell (907)	CD56, CD57, CD11c, NKG2D
dendritic cell (908)	HLA-DR, CD11c, CD123
innate lymphoid cell (909)	CD127, CD117, CD161
fibroblast (910)	Col6A1, Col6A2
nerve (911)	PDL1, CD56, PGP9.5
capillary endothelium (912)	CD31, CD34, CD36
lymphatic endothelium (913)	CD31, podoplanin
pericyte (914)	PDGFRB
adipocyte (915)	S100
fibroblast (916)	Col6A1, Col6A2
nerve (917)	S100, SOX10, PGP9.5
arteriole endothelium (918)	CD31, CD34, CD36
venule endothelium (919)	CD31, CD34, CD36
lymphatic endothelium (920)	CD31, podoplanin
pericyte (921)	PDGFRB
CD4+ T cell (922)	CD3, CD7, CD2, CD5, CD4
regulatory CD4+ T cell (923)	CD4, FOXP3, CD25
CD8+ T cell (924)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (925)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (926)	CD56, CD57, CD11c, NKG2D
dendritic cell (927)	HLA-DR, CD11c, CD123
ILF lymphatic endothelium (928)	LYVE-1
ILV high endothelial venule endothelium (929)	MADCAM1
pericyte (930)	PDGFRB
M cell (931)
B cell (932)	CD21, CD19, CD20, CD79a
nerve (933)	S100, SOX10, PGP9.5
ganglion (934)	peripherin, MAP-2
nerve (935)	S100, SOX10, PGP9.5
ganglion (936)	peripherin, MAP-2
nerve (937)	S100, SOX10, PGP9.5
ganglion (938)	peripherin, MAP-2
interstitial cell of Cajal (939)	CD117, CD34
muscle (940)	aSMA, smoothelin
fibroblast (941)	Col6A1, Col6A2
nerve (942)	S100, SOX10, PGP9.5
arteriole endothelium (943)	CD31, CD34, CD36
venule endothelium (944)	CD31, CD34, CD36
lymphatic endothelium (945)	CD31, podoplanin
pericyte (946)	PDGFRB
interstitial cell of Cajal (947)	CD117, CD34
ganglion (948)	peripherin, MAP-2
nerve (949)	S100, SOX10, PGP9.5
fibroblast (950)	Col6A1, Col6A2
arteriole endothelium (951)	CD31, CD34, CD36
venule endothelium (952)	CD31, CD34, CD36
lymphatic endothelium (953)	PDL1, CD56, PGP9.5
pericyte (954)	PDGFRB
muscle (955)	aSMA, smoothelin
fibroblast (956)	Col6A1, Col6A2
nerve (957)	S100, SOX10, PGP9.5
arteriole endothelium (958)	CD31, CD34, CD36
venule endothelium (959)	CD31, CD34, CD36
lymphatic endothelium (960)	CD31, podoplanin
pericyte (961)	CD31
fibroblast (962)	Col6A1, Col6A2
nerve (963)	S100, SOX10, PGP9.5
arteriole endothelium (964)	CD31, CD34, CD36
venule endothelium (965)	CD31, CD34, CD36
lymphatic endothelium (966)	CD31, podoplanin
adipocyte (967)	S100
pericyte (968)	PDGFRB
smooth muscle (969)	aSMA
smooth muscle (970)	aSMA
smooth muscle (971)	aSMA
mesothelial cell (972)	keratin 8, keratin 18, calretinin
absorptive (973)	keratin 20, BEST4
goblet (974)	keratin 20, MUC2
epithelial stem cell (975)	RGMB, SOX9, CD44, Lgr5, LRIG1, SMOC2
Paneth (976)	defensin alpha 5
neuroendocrine (977)	chromogranin A, synaptophysin, INSM1, INSL5
absorptive (978)	keratin 20, BEST4
goblet (979)	keratin 20, MUC2
transient amplifying cell (980)	keratin 20
tuft cell (981)	keratin 20, DCLK1, TRPM5, POU2F3, PTGS1
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (982)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (983)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (984)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (985)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
eosinophil (986)	CD11b, CD294
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (987)	CD3, CD7, CD2, CD5, CD3-TCR
subepithelial membrane (988)	aSMA
pericryptal fibroblastic sheath (989)	aSMA
capillary endothelium (990)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (991)	PECAM1/CD31, podoplanin
pericyte (992)	PDGFRB
myofibroblast (993)	aSMA
fibroblast (994)	Col6A1, Col6A2
nerve/schwann cell (995)	S100, CD56, PGP9.5
ganglion (996)	peripherin, MAP-2
neuroendocrine cell (997)	chromogranin A, synaptophysin, INSM1
M cell (998)
B cell (999)	CD21, CD19, CD20, CD79a
CD4+ T cell (1000)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (1001)	CD4, FOXP3, CD25
CD8+ T cell (1002)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (1003)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (1004)	CD56, CD57, CD11c, NKG2D
ILF lymphatic endothelium (1005)	LYVE-1
ILV high endothelial venule endothelium (1006)	MADCAM1
B cell (1007)	CD21, CD19, CD20, CD79a
plasma cell (1008)	CD138
CD4+ T cell (1009)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (1010)	CD4, FOXP3, CD25
CD8+ T cell (1011)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (1012)	HLA-DR, CD163, CD206, CD11b, CD68
eosinophil (1013)	CD11b, CD294
mast cell (1014)	CD117, MCT
neutrophil (normally intravascular only) (1015)	CD15, CD16
NK cell (1016)	CD56, CD57, CD11c, NKG2D
dendritic cell (1017)	HLA-DR, CD11c, CD123
innate lymphoid cell (1018)	CD127, CD117, CD161
fibroblast (1019)	Col6A1, Col6A2
nerve (1020)	PDL1, CD56, PGP9.5
capillary endothelium (1021)	CD31, CD34, CD36
lymphatic endothelium (1022)	CD31, podoplanin
pericyte (1023)	PDGFRB
adipocyte (1024)	S100
fibroblast (1025)	Col6A1, Col6A2
nerve (1026)	S100, SOX10, PGP9.5
arteriole endothelium (1027)	CD31, CD34, CD36
venule endothelium (1028)	CD31, CD34, CD36
lymphatic endothelium (1029)	CD31, podoplanin
pericyte (1030)	PDGFRB
CD4+ T cell (1031)	CD3, CD7, CD2, CD5, CD4
regulatory CD4+ T cell (1032)	CD4, FOXP3, CD25
CD8+ T cell (1033)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (1034)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (1035)	CD56, CD57, CD11c, NKG2D
dendritic cell (1036)	HLA-DR, CD11c, CD123
ILF lymphatic endothelium (1037)	LYVE-1
ILV high endothelial venule endothelium (1038)	MADCAM1
pericyte (1039)	PDGFRB
M cell (1040)
B cell (1041)	CD21, CD19, CD20, CD79a
nerve (1042)	S100, SOX10, PGP9.5
ganglion (1043)	peripherin, MAP-2
nerve (1044)	S100, SOX10, PGP9.5
ganglion (1045)	peripherin, MAP-2
nerve (1046)	S100, SOX10, PGP9.5
ganglion (1047)	peripherin, MAP-2
interstitial cell of Cajal (1048)	CD117, CD34
muscle (1049)	aSMA, smoothelin
fibroblast (1050)	Col6A1, Col6A2
nerve (1051)	S100, SOX10, PGP9.5
arteriole endothelium (1052)	CD31, CD34, CD36
venule endothelium (1053)	CD31, CD34, CD36
lymphatic endothelium (1054)	CD31, podoplanin
pericyte (1055)	PDGFRB
interstitial cell of Cajal (1056)	CD117, CD34
ganglion (1057)	peripherin, MAP-2
nerve (1058)	S100, SOX10, PGP9.5
fibroblast (1059)	Col6A1, Col6A2
arteriole endothelium (1060)	CD31, CD34, CD36
venule endothelium (1061)	CD31, CD34, CD36
lymphatic endothelium (1062)	PDL1, CD56, PGP9.5
pericyte (1063)	PDGFRB
muscle (1064)	aSMA, smoothelin
fibroblast (1065)	Col6A1, Col6A2
nerve (1066)	S100, SOX10, PGP9.5
arteriole endothelium (1067)	CD31, CD34, CD36
venule endothelium (1068)	CD31, CD34, CD36
lymphatic endothelium (1069)	CD31, podoplanin
pericyte (1070)	CD31
fibroblast (1071)	Col6A1, Col6A2
nerve (1072)	S100, SOX10, PGP9.5
arteriole endothelium (1073)	CD31, CD34, CD36
venule endothelium (1074)	CD31, CD34, CD36
lymphatic endothelium (1075)	CD31, podoplanin
adipocyte (1076)	S100
pericyte (1077)	PDGFRB
mesothelial cell (1078)	keratin 8, keratin 18, calretinin
absorptive (1079)	keratin 20, BEST4
goblet (1080)	keratin 20, MUC2
epithelial stem cell (1081)	RGMB, SOX9, CD44, Lgr5, LRIG1, SMOC2
Paneth (1082)	defensin alpha 5
neuroendocrine (1083)	chromogranin A, synaptophysin, INSM1, INSL5
absorptive (1084)	keratin 20, BEST4
goblet (1085)	keratin 20, MUC2
transient amplifying cell (1086)	keratin 20
tuft cell (1087)	keratin 20, DCLK1, TRPM5, POU2F3, PTGS1
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (1088)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (1089)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (1090)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (1091)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (1092)	CD3, CD7, CD2, CD5, CD3-TCR
eosinophil (1093)	CD11b, CD294
subepithelial membrane (1094)	aSMA
pericryptal fibroblastic sheath (1095)	aSMA
capillary endothelium (1096)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (1097)	PECAM1/CD31, podoplanin
pericyte (1098)	PDGFRB
myofibroblast (1099)	aSMA
fibroblast (1100)	Col6A1, Col6A2
nerve/schwann cell (1101)	S100, CD56, PGP9.5
ganglion (1102)	peripherin, MAP-2
neuroendocrine cell (1103)	chromogranin A, synaptophysin, INSM1
M cell (1104)
B cell (1105)	CD21, CD19, CD20, CD79a
CD4+ T cell (1106)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (1107)	CD4, FOXP3, CD25
CD8+ T cell (1108)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (1109)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (1110)	CD56, CD57, CD11c, NKG2D
ILF lymphatic endothelium (1111)	LYVE-1
ILV high endothelial venule endothelium (1112)	MADCAM1
B cell (1113)	CD21, CD19, CD20, CD79a
plasma cell (1114)	CD138
CD4+ T cell (1115)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (1116)	CD4, FOXP3, CD25
CD8+ T cell (1117)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (1118)	HLA-DR, CD163, CD206, CD11b, CD68
eosinophil (1119)	CD11b, CD294
mast cell (1120)	CD117, MCT
neutrophil (normally intravascular only) (1121)	CD15, CD16
NK cell (1122)	CD56, CD57, CD11c, NKG2D
